"name","period","end_time","value"
"page_fans_city","day","2024-03-17T07:00:00+0000","{""Zalaegerszeg, Hongarije"":5,""Hoofddorp"":6,""Kazincbarcika, Hongarije"":6,""Abidjan, Ivoorkust"":6,""Jászberény, Hongarije"":6,""Ajka, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Siklós, Hongarije"":6,""Salgótarján, Hongarije"":6,""Eger, Hongarije"":7,""Dombóvár, Hongarije"":7,""Apeldoorn"":7,""Százhalombatta, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Hilversum"":7,""Weert"":7,""Alphen aan den Rijn"":7,""Komló, Hongarije"":8,""Gyula, Hongarije"":8,""Székesfehérvár, Hongarije"":8,""Almere"":8,""Baja, Hongarije"":9,""Haarlem"":9,""Nagykanizsa, Hongarije"":9,""Veszprém, Hongarije"":9,""Vác, Hongarije"":9,""Győr, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":12,""Raab, Hungary"":13,""Szolnok, Hongarije"":14,""Kecskemét, Hongarije"":14,""Rotterdam"":15,""Tatabánya, Hongarije"":15,""Den Haag"":16,""Sopron, Hongarije"":17,""Pécs, Hongarije"":19,""Nyíregyháza, Hongarije"":20,""Szeged, Hongarije"":21,""Debrecen, Hongarije"":33,""Miskolc, Hongarije"":35,""Amsterdam"":45,""Boedapest, Hongarije"":218}"
"page_fans_city","day","2024-03-24T07:00:00+0000","{""Zwolle"":5,""Maastricht"":5,""Jászberény, Hongarije"":6,""Ajka, Hongarije"":6,""Salgótarján, Hongarije"":6,""Kazincbarcika, Hongarije"":6,""Hoofddorp"":6,""Hajdúszoboszló, Hongarije"":6,""Siklós, Hongarije"":6,""Alphen aan den Rijn"":7,""Almere"":7,""Kiskunhalas, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Abidjan, Ivoorkust"":7,""Weert"":7,""Szigetszentmiklós, Hongarije"":7,""Apeldoorn"":7,""Dombóvár, Hongarije"":7,""Székesfehérvár, Hongarije"":8,""Gyula, Hongarije"":8,""Eger, Hongarije"":8,""Haarlem"":9,""Veszprém, Hongarije"":9,""Baja, Hongarije"":9,""Vác, Hongarije"":9,""Komló, Hongarije"":9,""Győr, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Nagykanizsa, Hongarije"":11,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":12,""Raab, Hungary"":13,""Szolnok, Hongarije"":14,""Tatabánya, Hongarije"":14,""Kecskemét, Hongarije"":14,""Rotterdam"":15,""Den Haag"":16,""Sopron, Hongarije"":17,""Pécs, Hongarije"":19,""Nyíregyháza, Hongarije"":20,""Szeged, Hongarije"":22,""Debrecen, Hongarije"":33,""Miskolc, Hongarije"":35,""Amsterdam"":41,""Boedapest, Hongarije"":212}"
"page_fans_city","day","2024-03-31T07:00:00+0000","{""Szombathely, Hongarije"":5,""Hajdúszoboszló, Hongarije"":6,""Salgótarján, Hongarije"":6,""Jászberény, Hongarije"":6,""Kazincbarcika, Hongarije"":6,""Abidjan, Ivoorkust"":6,""Antwerpen, België"":6,""Ajka, Hongarije"":6,""Hoofddorp"":6,""Siklós, Hongarije"":6,""Alphen aan den Rijn"":7,""Százhalombatta, Hongarije"":7,""Apeldoorn"":7,""Weert"":7,""Szigetszentmiklós, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Dombóvár, Hongarije"":7,""Eger, Hongarije"":8,""Székesfehérvár, Hongarije"":8,""Gyula, Hongarije"":8,""Almere"":8,""Baja, Hongarije"":9,""Haarlem"":9,""Veszprém, Hongarije"":9,""Vác, Hongarije"":9,""Komló, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Győr, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":12,""Raab, Hungary"":13,""Szolnok, Hongarije"":14,""Tatabánya, Hongarije"":14,""Rotterdam"":15,""Den Haag"":16,""Kecskemét, Hongarije"":16,""Sopron, Hongarije"":17,""Pécs, Hongarije"":19,""Nyíregyháza, Hongarije"":20,""Szeged, Hongarije"":21,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":35,""Amsterdam"":43,""Boedapest, Hongarije"":215}"
"page_fans_city","day","2024-04-07T07:00:00+0000","{""Jászberény, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Hilversum"":6,""Salgótarján, Hongarije"":6,""Abidjan, Ivoorkust"":6,""Siklós, Hongarije"":6,""Hoofddorp"":6,""Kazincbarcika, Hongarije"":6,""Ajka, Hongarije"":6,""Antwerpen, België"":7,""Százhalombatta, Hongarije"":7,""Alphen aan den Rijn"":7,""Szigetszentmiklós, Hongarije"":7,""Dombóvár, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Weert"":7,""Gyula, Hongarije"":8,""Komló, Hongarije"":8,""Székesfehérvár, Hongarije"":8,""Eger, Hongarije"":8,""Apeldoorn"":8,""Almere"":8,""Baja, Hongarije"":9,""Haarlem"":9,""Veszprém, Hongarije"":9,""Vác, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Győr, Hongarije"":10,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":12,""Raab, Hungary"":13,""Szolnok, Hongarije"":14,""Tatabánya, Hongarije"":14,""Rotterdam"":15,""Den Haag"":16,""Kecskemét, Hongarije"":16,""Sopron, Hongarije"":16,""Pécs, Hongarije"":20,""Nyíregyháza, Hongarije"":20,""Szeged, Hongarije"":20,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":34,""Amsterdam"":43,""Boedapest, Hongarije"":214}"
"page_fans_city","day","2024-04-14T07:00:00+0000","{""Ajka, Hongarije"":6,""Abidjan, Ivoorkust"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Kazincbarcika, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Hoofddorp"":6,""Salgótarján, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Siklós, Hongarije"":6,""Alphen aan den Rijn"":7,""Százhalombatta, Hongarije"":7,""Weert"":7,""Kiskunhalas, Hongarije"":7,""Hilversum"":7,""Székesfehérvár, Hongarije"":8,""Antwerpen, België"":8,""Apeldoorn"":8,""Gyula, Hongarije"":8,""Veszprém, Hongarije"":8,""Eger, Hongarije"":8,""Komló, Hongarije"":8,""Haarlem"":9,""Vác, Hongarije"":9,""Almere"":9,""Győr, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Baja, Hongarije"":10,""Dunaújváros, Hongarije"":11,""Nagykanizsa, Hongarije"":11,""Kaposvár, Hongarije"":12,""Raab, Hungary"":13,""Szolnok, Hongarije"":14,""Rotterdam"":15,""Kecskemét, Hongarije"":16,""Sopron, Hongarije"":16,""Den Haag"":16,""Tatabánya, Hongarije"":16,""Nyíregyháza, Hongarije"":20,""Szeged, Hongarije"":20,""Pécs, Hongarije"":20,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":34,""Amsterdam"":43,""Boedapest, Hongarije"":215}"
"page_fans_city","day","2024-04-21T07:00:00+0000","{""Siklós, Hongarije"":6,""Dombóvár, Hongarije"":6,""Kazincbarcika, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Jászberény, Hongarije"":6,""Ajka, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Hoofddorp"":6,""Abidjan, Ivoorkust"":6,""Százhalombatta, Hongarije"":7,""Weert"":7,""Hilversum"":7,""Salgótarján, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Alphen aan den Rijn"":7,""Komló, Hongarije"":8,""Gyula, Hongarije"":8,""Antwerpen, België"":8,""Székesfehérvár, Hongarije"":8,""Apeldoorn"":8,""Almere"":8,""Veszprém, Hongarije"":8,""Haarlem"":9,""Eger, Hongarije"":9,""Vác, Hongarije"":9,""Győr, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Baja, Hongarije"":10,""Dunaújváros, Hongarije"":11,""Nagykanizsa, Hongarije"":11,""Kaposvár, Hongarije"":12,""Raab, Hungary"":13,""Szolnok, Hongarije"":14,""Kecskemét, Hongarije"":14,""Tatabánya, Hongarije"":15,""Rotterdam"":15,""Den Haag"":16,""Sopron, Hongarije"":17,""Nyíregyháza, Hongarije"":20,""Pécs, Hongarije"":20,""Szeged, Hongarije"":21,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":34,""Amsterdam"":44,""Boedapest, Hongarije"":216}"
"page_fans_city","day","2024-04-28T07:00:00+0000","{""Kazincbarcika, Hongarije"":6,""Dombóvár, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Salgótarján, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Hoofddorp"":6,""Ajka, Hongarije"":6,""Zoetermeer"":6,""Siklós, Hongarije"":6,""Abidjan, Ivoorkust"":6,""Jászberény, Hongarije"":6,""Kiskunhalas, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Antwerpen, België"":7,""Weert"":7,""Hilversum"":7,""Haarlem"":8,""Veszprém, Hongarije"":8,""Eger, Hongarije"":8,""Gyula, Hongarije"":8,""Székesfehérvár, Hongarije"":8,""Komló, Hongarije"":8,""Apeldoorn"":8,""Almere"":8,""Vác, Hongarije"":9,""Békéscsaba, Hongarije"":10,""Baja, Hongarije"":10,""Nagykanizsa, Hongarije"":11,""Raab, Hungary"":11,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":12,""Győr, Hongarije"":12,""Szolnok, Hongarije"":14,""Kecskemét, Hongarije"":14,""Den Haag"":15,""Tatabánya, Hongarije"":15,""Rotterdam"":15,""Sopron, Hongarije"":16,""Nyíregyháza, Hongarije"":20,""Pécs, Hongarije"":20,""Szeged, Hongarije"":21,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":34,""Amsterdam"":41,""Boedapest, Hongarije"":213}"
"page_fans_city","day","2024-05-05T07:00:00+0000","{""Maastricht"":5,""Ajka, Hongarije"":6,""Zoetermeer"":6,""Antwerpen, België"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Hoofddorp"":6,""Hajdúszoboszló, Hongarije"":6,""Siklós, Hongarije"":6,""Alphen aan den Rijn"":6,""Almere"":7,""Százhalombatta, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Weert"":7,""Hilversum"":7,""Raab, Hungary"":7,""Eger, Hongarije"":8,""Székesfehérvár, Hongarije"":8,""Gyula, Hongarije"":8,""Veszprém, Hongarije"":8,""Apeldoorn"":8,""Komló, Hongarije"":8,""Haarlem"":8,""Vác, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Baja, Hongarije"":10,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":12,""Szolnok, Hongarije"":14,""Kecskemét, Hongarije"":14,""Tatabánya, Hongarije"":15,""Den Haag"":15,""Rotterdam"":15,""Győr, Hongarije"":16,""Sopron, Hongarije"":17,""Nyíregyháza, Hongarije"":20,""Pécs, Hongarije"":20,""Szeged, Hongarije"":22,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":35,""Amsterdam"":43,""Boedapest, Hongarije"":215}"
"page_fans_city","day","2024-05-12T07:00:00+0000","{""Gödöllő, Hongarije"":5,""Pásztó, Hongarije"":5,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Zoetermeer"":6,""Hoofddorp"":6,""Hajdúszoboszló, Hongarije"":6,""Ajka, Hongarije"":6,""Siklós, Hongarije"":6,""Eger, Hongarije"":7,""Alphen aan den Rijn"":7,""Kiskunhalas, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Apeldoorn"":7,""Weert"":7,""Raab, Hungary"":7,""Hilversum"":7,""Almere"":7,""Antwerpen, België"":8,""Székesfehérvár, Hongarije"":8,""Gyula, Hongarije"":8,""Komló, Hongarije"":8,""Haarlem"":8,""Veszprém, Hongarije"":8,""Vác, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Baja, Hongarije"":10,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":12,""Rotterdam"":14,""Szolnok, Hongarije"":14,""Kecskemét, Hongarije"":14,""Tatabánya, Hongarije"":15,""Den Haag"":15,""Győr, Hongarije"":16,""Sopron, Hongarije"":17,""Nyíregyháza, Hongarije"":20,""Pécs, Hongarije"":20,""Szeged, Hongarije"":21,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":35,""Amsterdam"":43,""Boedapest, Hongarije"":216}"
"page_fans_city","day","2024-05-19T07:00:00+0000","{""Szigethalom, Hongarije"":5,""Ajka, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Zoetermeer"":6,""Jászberény, Hongarije"":6,""Hoofddorp"":6,""Dombóvár, Hongarije"":6,""Alphen aan den Rijn"":6,""Hajdúszoboszló, Hongarije"":6,""Salgótarján, Hongarije"":6,""Siklós, Hongarije"":6,""Eger, Hongarije"":7,""Antwerpen, België"":7,""Százhalombatta, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Almere"":7,""Hilversum"":7,""Weert"":7,""Komló, Hongarije"":8,""Haarlem"":8,""Székesfehérvár, Hongarije"":8,""Apeldoorn"":8,""Veszprém, Hongarije"":8,""Gyula, Hongarije"":9,""Vác, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Raab, Hungary"":10,""Békéscsaba, Hongarije"":10,""Baja, Hongarije"":10,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":12,""Szolnok, Hongarije"":14,""Győr, Hongarije"":14,""Kecskemét, Hongarije"":14,""Den Haag"":15,""Tatabánya, Hongarije"":15,""Rotterdam"":15,""Sopron, Hongarije"":17,""Nyíregyháza, Hongarije"":20,""Pécs, Hongarije"":20,""Szeged, Hongarije"":22,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":36,""Amsterdam"":42,""Boedapest, Hongarije"":218}"
"page_fans_city","day","2024-05-26T07:00:00+0000","{""Heerlen"":6,""Ajka, Hongarije"":6,""Zoetermeer"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Hoofddorp"":6,""Hajdúszoboszló, Hongarije"":6,""Alphen aan den Rijn"":6,""Siklós, Hongarije"":6,""Kiskunhalas, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Hilversum"":7,""Weert"":7,""Eger, Hongarije"":7,""Antwerpen, België"":8,""Székesfehérvár, Hongarije"":8,""Apeldoorn"":8,""Komló, Hongarije"":8,""Almere"":8,""Veszprém, Hongarije"":8,""Gyula, Hongarije"":9,""Haarlem"":9,""Vác, Hongarije"":9,""Győr, Hongarije"":10,""Baja, Hongarije"":10,""Nagykanizsa, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":12,""Raab, Hungary"":12,""Szolnok, Hongarije"":14,""Kecskemét, Hongarije"":14,""Rotterdam"":15,""Tatabánya, Hongarije"":15,""Den Haag"":15,""Sopron, Hongarije"":17,""Szeged, Hongarije"":20,""Pécs, Hongarije"":20,""Nyíregyháza, Hongarije"":21,""Debrecen, Hongarije"":32,""Miskolc, Hongarije"":36,""Amsterdam"":41,""Boedapest, Hongarije"":216}"
"page_fans_city","day","2024-06-02T07:00:00+0000","{""Heerlen"":6,""Ajka, Hongarije"":6,""Zoetermeer"":6,""Antwerpen, België"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Hoofddorp"":6,""Hajdúszoboszló, Hongarije"":6,""Siklós, Hongarije"":6,""Alphen aan den Rijn"":6,""Százhalombatta, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Weert"":7,""Hilversum"":7,""Eger, Hongarije"":7,""Veszprém, Hongarije"":8,""Székesfehérvár, Hongarije"":8,""Apeldoorn"":8,""Komló, Hongarije"":8,""Almere"":8,""Vác, Hongarije"":9,""Gyula, Hongarije"":9,""Haarlem"":10,""Nagykanizsa, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Baja, Hongarije"":11,""Dunaújváros, Hongarije"":11,""Győr, Hongarije"":12,""Kaposvár, Hongarije"":12,""Szolnok, Hongarije"":14,""Raab, Hungary"":14,""Kecskemét, Hongarije"":14,""Den Haag"":15,""Tatabánya, Hongarije"":15,""Rotterdam"":15,""Sopron, Hongarije"":16,""Szeged, Hongarije"":20,""Nyíregyháza, Hongarije"":20,""Pécs, Hongarije"":20,""Debrecen, Hongarije"":32,""Miskolc, Hongarije"":37,""Amsterdam"":41,""Boedapest, Hongarije"":215}"
"page_fans_city","day","2024-06-09T07:00:00+0000","{""Dunakeszi, Hongarije"":5,""Hajdúszoboszló, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Hoofddorp"":6,""Ajka, Hongarije"":6,""Heerlen"":6,""Siklós, Hongarije"":6,""Salgótarján, Hongarije"":6,""Eger, Hongarije"":7,""Alphen aan den Rijn"":7,""Százhalombatta, Hongarije"":7,""Weert"":7,""Kiskunhalas, Hongarije"":7,""Zoetermeer"":7,""Hilversum"":7,""Apeldoorn"":8,""Veszprém, Hongarije"":8,""Székesfehérvár, Hongarije"":8,""Almere"":8,""Komló, Hongarije"":8,""Gyula, Hongarije"":9,""Vác, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Haarlem"":10,""Békéscsaba, Hongarije"":10,""Dunaújváros, Hongarije"":11,""Baja, Hongarije"":11,""Kaposvár, Hongarije"":11,""Győr, Hongarije"":13,""Raab, Hungary"":13,""Kecskemét, Hongarije"":14,""Szolnok, Hongarije"":14,""Tatabánya, Hongarije"":14,""Rotterdam"":15,""Den Haag"":16,""Sopron, Hongarije"":17,""Pécs, Hongarije"":20,""Szeged, Hongarije"":20,""Nyíregyháza, Hongarije"":21,""Debrecen, Hongarije"":32,""Miskolc, Hongarije"":36,""Amsterdam"":43,""Boedapest, Hongarije"":215}"
"page_fans_city","day","2024-06-16T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Alphen aan den Rijn"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Hoofddorp"":6,""Ajka, Hongarije"":6,""Salgótarján, Hongarije"":6,""Antwerpen, België"":6,""Hajdúszoboszló, Hongarije"":6,""Siklós, Hongarije"":6,""Heerlen"":6,""Eger, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Zoetermeer"":7,""Weert"":7,""Veszprém, Hongarije"":7,""Kiskunhalas, Hongarije"":7,""Hilversum"":7,""Apeldoorn"":8,""Székesfehérvár, Hongarije"":8,""Gyula, Hongarije"":9,""Vác, Hongarije"":9,""Komló, Hongarije"":9,""Almere"":9,""Békéscsaba, Hongarije"":10,""Nagykanizsa, Hongarije"":10,""Kaposvár, Hongarije"":10,""Haarlem"":10,""Baja, Hongarije"":11,""Dunaújváros, Hongarije"":11,""Győr, Hongarije"":11,""Raab, Hungary"":13,""Szolnok, Hongarije"":14,""Tatabánya, Hongarije"":14,""Kecskemét, Hongarije"":14,""Rotterdam"":15,""Sopron, Hongarije"":16,""Den Haag"":16,""Nyíregyháza, Hongarije"":20,""Szeged, Hongarije"":20,""Pécs, Hongarije"":21,""Debrecen, Hongarije"":32,""Miskolc, Hongarije"":35,""Amsterdam"":42,""Boedapest, Hongarije"":217}"
"page_fans_city","day","2024-06-23T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Ajka, Hongarije"":6,""Zwolle"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Hoofddorp"":6,""Heerlen"":6,""Siklós, Hongarije"":6,""Hilversum"":7,""Százhalombatta, Hongarije"":7,""Weert"":7,""Alphen aan den Rijn"":7,""Kiskunhalas, Hongarije"":7,""Zoetermeer"":7,""Eger, Hongarije"":8,""Veszprém, Hongarije"":8,""Apeldoorn"":8,""Székesfehérvár, Hongarije"":8,""Komló, Hongarije"":8,""Almere"":8,""Békéscsaba, Hongarije"":9,""Gyula, Hongarije"":9,""Haarlem"":9,""Nagykanizsa, Hongarije"":9,""Vác, Hongarije"":9,""Kaposvár, Hongarije"":11,""Dunaújváros, Hongarije"":11,""Baja, Hongarije"":11,""Raab, Hungary"":12,""Győr, Hongarije"":12,""Tatabánya, Hongarije"":13,""Kecskemét, Hongarije"":14,""Szolnok, Hongarije"":14,""Rotterdam"":15,""Den Haag"":16,""Sopron, Hongarije"":17,""Szeged, Hongarije"":20,""Nyíregyháza, Hongarije"":20,""Pécs, Hongarije"":21,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":35,""Amsterdam"":41,""Boedapest, Hongarije"":221}"
"page_fans_city","day","2024-06-30T07:00:00+0000","{""Zwolle"":6,""Alphen aan den Rijn"":6,""Heerlen"":6,""Hajdúszoboszló, Hongarije"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Ajka, Hongarije"":6,""Gödöllő, Hongarije"":6,""Siklós, Hongarije"":6,""Kiskunhalas, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Hilversum"":7,""Antwerpen, België"":7,""Weert"":7,""Eger, Hongarije"":7,""Zoetermeer"":7,""Veszprém, Hongarije"":8,""Székesfehérvár, Hongarije"":8,""Apeldoorn"":8,""Komló, Hongarije"":8,""Almere"":9,""Gyula, Hongarije"":9,""Nagykanizsa, Hongarije"":9,""Békéscsaba, Hongarije"":9,""Haarlem"":9,""Vác, Hongarije"":9,""Raab, Hungary"":11,""Dunaújváros, Hongarije"":11,""Baja, Hongarije"":11,""Kaposvár, Hongarije"":12,""Győr, Hongarije"":13,""Tatabánya, Hongarije"":14,""Szolnok, Hongarije"":14,""Kecskemét, Hongarije"":14,""Rotterdam"":15,""Sopron, Hongarije"":16,""Den Haag"":17,""Szeged, Hongarije"":20,""Pécs, Hongarije"":20,""Nyíregyháza, Hongarije"":21,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":37,""Amsterdam"":42,""Boedapest, Hongarije"":218}"
"page_fans_city","day","2024-07-07T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Alphen aan den Rijn"":6,""Zwolle"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Ajka, Hongarije"":6,""Hoofddorp"":6,""Siklós, Hongarije"":6,""Zoetermeer"":7,""Weert"":7,""Kiskunhalas, Hongarije"":7,""Heerlen"":7,""Antwerpen, België"":7,""Százhalombatta, Hongarije"":7,""Eger, Hongarije"":7,""Székesfehérvár, Hongarije"":8,""Veszprém, Hongarije"":8,""Apeldoorn"":8,""Komló, Hongarije"":8,""Almere"":8,""Hilversum"":8,""Gyula, Hongarije"":9,""Haarlem"":9,""Nagykanizsa, Hongarije"":9,""Békéscsaba, Hongarije"":9,""Vác, Hongarije"":9,""Dunaújváros, Hongarije"":11,""Győr, Hongarije"":11,""Baja, Hongarije"":11,""Kaposvár, Hongarije"":12,""Szolnok, Hongarije"":14,""Kecskemét, Hongarije"":14,""Raab, Hungary"":14,""Rotterdam"":15,""Tatabánya, Hongarije"":15,""Den Haag"":16,""Sopron, Hongarije"":17,""Nyíregyháza, Hongarije"":20,""Szeged, Hongarije"":21,""Pécs, Hongarije"":22,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":36,""Amsterdam"":41,""Boedapest, Hongarije"":217}"
"page_fans_city","day","2024-07-14T07:00:00+0000","{""Zwolle"":6,""Ajka, Hongarije"":6,""Hajdúszoboszló, Hongarije"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Hoofddorp"":6,""Gödöllő, Hongarije"":6,""Siklós, Hongarije"":6,""Eger, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Weert"":7,""Zoetermeer"":7,""Kiskunhalas, Hongarije"":7,""Heerlen"":7,""Hilversum"":8,""Apeldoorn"":8,""Almere"":8,""Székesfehérvár, Hongarije"":8,""Antwerpen, België"":8,""Veszprém, Hongarije"":8,""Komló, Hongarije"":8,""Vác, Hongarije"":9,""Haarlem"":9,""Gyula, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Baja, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Győr, Hongarije"":11,""Dunaújváros, Hongarije"":11,""Kaposvár, Hongarije"":12,""Szolnok, Hongarije"":14,""Raab, Hungary"":14,""Kecskemét, Hongarije"":14,""Rotterdam"":15,""Tatabánya, Hongarije"":15,""Den Haag"":16,""Sopron, Hongarije"":17,""Nyíregyháza, Hongarije"":20,""Pécs, Hongarije"":21,""Szeged, Hongarije"":21,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":35,""Amsterdam"":41,""Boedapest, Hongarije"":215}"
"page_fans_city","day","2024-07-21T07:00:00+0000","{""Gödöllő, Hongarije"":6,""Alphen aan den Rijn"":6,""Salgótarján, Hongarije"":6,""Dombóvár, Hongarije"":6,""Jászberény, Hongarije"":6,""Szigetszentmiklós, Hongarije"":6,""Ajka, Hongarije"":6,""Zwolle"":6,""Siklós, Hongarije"":6,""Eger, Hongarije"":7,""Heerlen"":7,""Antwerpen, België"":7,""Zoetermeer"":7,""Weert"":7,""Kiskunhalas, Hongarije"":7,""Százhalombatta, Hongarije"":7,""Székesfehérvár, Hongarije"":8,""Apeldoorn"":8,""Hilversum"":8,""Komló, Hongarije"":8,""Veszprém, Hongarije"":8,""Almere"":8,""Gyula, Hongarije"":9,""Haarlem"":9,""Vác, Hongarije"":9,""Nagykanizsa, Hongarije"":10,""Békéscsaba, Hongarije"":10,""Baja, Hongarije"":10,""Kaposvár, Hongarije"":11,""Dunaújváros, Hongarije"":11,""Győr, Hongarije"":11,""Kecskemét, Hongarije"":14,""Raab, Hungary"":14,""Szolnok, Hongarije"":14,""Rotterdam"":15,""Tatabánya, Hongarije"":15,""Den Haag"":16,""Sopron, Hongarije"":17,""Nyíregyháza, Hongarije"":20,""Szeged, Hongarije"":21,""Pécs, Hongarije"":22,""Debrecen, Hongarije"":31,""Miskolc, Hongarije"":35,""Amsterdam"":41,""Boedapest, Hongarije"":214}"
